序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接,产业链环节,角色
126,600183,生益科技,下游景气产销两旺，关注旺季涨价和高频基材,买入,太平洋,0,,,,,,,元件,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171179964992_1.pdf,核心CCL,龙头
52,300395,菲利华,技术创新、管理创新双管齐下，把握下游市场发展机遇,买入,太平洋,0,,,,,,,航空装备Ⅱ,2018-08-16,https://pdf.dfcfw.com/pdf/H3_AP201808161179514378_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
127,600183,生益科技,点评报告：高频覆铜板投产在即，5G确定性受益趋势明朗,买入,广证恒生证券研究所,0,,,,,,,元件,2018-08-16,https://pdf.dfcfw.com/pdf/H3_AP201808161179570117_1.pdf,核心CCL,龙头
99,002080,中材科技,半年报点评：营收增速回落，多元化战略持续推进,买入,广证恒生证券研究所,0,,,,,,,玻璃玻纤,2018-08-14,https://pdf.dfcfw.com/pdf/H3_AP201808141178412767_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
100,002080,中材科技,2018年半年报点评：收入小幅上涨，关注隔膜投产进度,增持,川财证券,0,,,,,,,玻璃玻纤,2018-08-08,https://pdf.dfcfw.com/pdf/H3_AP201808081176041028_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
1,603002,宏昌电子,环氧树脂量价齐升，业绩增速符合预期,增持,上海证券,0,,,,,,,电子化学品Ⅱ,2018-08-06,https://pdf.dfcfw.com/pdf/H3_AP201808061174944202_1.pdf,电子树脂（特种树脂）,主要参与者
128,600183,生益科技,下游景气拉动营收快速增长，期待新项目放量,买入,太平洋,0,,,,,,,元件,2018-07-27,https://pdf.dfcfw.com/pdf/H3_AP201807271171133341_1.pdf,核心CCL,龙头
169,600176,中国巨石,玻纤行业维持高景气周期，公司半年业绩较快增长,买入,群益证券,0,,,,,,,玻璃玻纤,2018-07-16,https://pdf.dfcfw.com/pdf/H3_AP201807131166227947_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
53,300395,菲利华,下游市场需求向好，公司业绩稳步提升,买入,太平洋,0,,,,,,,航空装备Ⅱ,2018-07-16,https://pdf.dfcfw.com/pdf/H3_AP201807161166801817_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
101,002080,中材科技,叶片业务回暖，新增隔膜产能贡献业绩,增持,川财证券,0,,,,,,,玻璃玻纤,2018-06-25,https://pdf.dfcfw.com/pdf/H3_AP201806241158567958_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
170,600176,中国巨石,国内玻纤行业龙头，业绩向上弹性确定,买入,中邮证券,0,,,,,,,玻璃玻纤,2018-06-18,https://pdf.dfcfw.com/pdf/H3_AP201806181156587421_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
129,600183,生益科技,江西九江年产3000万平CCL项目提前上马,买入,太平洋,0,,,,,,,元件,2018-05-14,https://pdf.dfcfw.com/pdf/H3_AP201805141142689857_1.pdf,核心CCL,龙头
102,002080,中材科技,2018年一季度季报点评：业绩符合预期，玻纤需求持续高景气,持有,信达证券,0,,,,,,,玻璃玻纤,2018-05-11,https://pdf.dfcfw.com/pdf/H3_AP201805111141887894_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
171,600176,中国巨石,成本管控将提升毛利，产能点火有望全面释放,买入,中银国际,0,,,,,,,玻璃玻纤,2018-05-03,https://pdf.dfcfw.com/pdf/H3_AP201805031135820271_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
130,600183,生益科技,Q1业绩同比下降不改中长期布局价值,买入,太平洋,0,,,,,,,元件,2018-04-27,https://pdf.dfcfw.com/pdf/H3_AP201804271132206999_1.pdf,核心CCL,龙头
54,300395,菲利华,半导体业务进入发展快车道，规划内生外延战略发展布局,买入,太平洋,0,,,,,,,航空装备Ⅱ,2018-04-25,https://pdf.dfcfw.com/pdf/H3_AP201804251129890430_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
28,603186,华正新材,覆铜板扩产能促成长，蜂窝板、铝塑膜爆发在即,增持,新时代证券,0,,,,,,,金属制品,2018-04-19,https://pdf.dfcfw.com/pdf/H3_AP201804191126005764_1.pdf,核心CCL,主要参与者
2,603002,宏昌电子,环氧树脂市场复苏，新增高端产能带来增量,增持,上海证券,0,,,,,,,电子化学品Ⅱ,2018-04-16,https://pdf.dfcfw.com/pdf/H3_AP201804161123613891_1.pdf,电子树脂（特种树脂）,主要参与者
131,600183,生益科技,业绩高速增长，期待高端产品放量,买入,太平洋,0,,,,,,,元件,2018-03-29,https://pdf.dfcfw.com/pdf/H3_AP201803291113970852_1.pdf,核心CCL,龙头
172,600176,中国巨石,2017年财报点评：玻纤龙头国际化和智能化继拓新天地,买入,东兴证券,0,,,,,,,玻璃玻纤,2018-03-23,https://pdf.dfcfw.com/pdf/H3_AP201803231108983486_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
174,600176,中国巨石,全年净利润增长四成，行业景气稳定向上，维持“买入”评级,买入,群益证券,0,,,,,,,玻璃陶瓷,2018-03-21,https://pdf.dfcfw.com/pdf/H3_AP201803211107390721_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
173,600176,中国巨石,17年量增成本降，18年量价齐升,买入,中银证券,0,,,,,,,玻璃玻纤,2018-03-21,https://pdf.dfcfw.com/pdf/H3_AP201803211107502821_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
175,600176,中国巨石,【联讯建材年报点评】：盈利能力大幅提升，全面升级打造全球玻纤巨头,买入,联讯证券,0,,,,,,,玻璃陶瓷,2018-03-20,https://pdf.dfcfw.com/pdf/H3_AP201803201106776837_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
132,600183,生益科技,生益科技：5G用高频CCL大有可为,买入,太平洋,0,,,,,,,元件,2018-03-08,https://pdf.dfcfw.com/pdf/H3_AP201803081100852278_1.pdf,核心CCL,龙头
176,600176,中国巨石,全球玻纤领军企业，控本增效持续成长,,民生证券,0,,,,,,,玻璃玻纤,2018-02-14,https://pdf.dfcfw.com/pdf/H3_AP201802141091920284_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
133,600183,生益科技,2017业绩传捷报，国产替代排头兵开启新征程,买入,太平洋,0,,,,,,,元件,2018-02-05,https://pdf.dfcfw.com/pdf/H3_AP201802051086855235_1.pdf,核心CCL,龙头
103,002080,中材科技,首次覆盖：风电、玻纤保证业绩，锂电池膜提供弹性,持有,信达证券,0,,,,,,,玻璃玻纤,2018-02-04,https://pdf.dfcfw.com/pdf/H3_AP201802041086821872_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
177,600176,中国巨石,玻纤行业高景气周期运行，年报业绩符合预期，维持“买入”评级,买入,群益证券,0,,,,,,,玻璃玻纤,2018-02-02,https://pdf.dfcfw.com/pdf/H3_AP201802021086174234_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
178,600176,中国巨石,业绩维持高增长，成长性值得期待,,国金证券,0,,,,,,,玻璃玻纤,2018-02-02,https://pdf.dfcfw.com/pdf/H3_AP201802021086134503_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
134,600183,生益科技,摆脱周期步入新成长,增持,国元证券,0,,,,,,,电子元件,2018-01-29,https://pdf.dfcfw.com/pdf/H3_AP201801291083385819_1.pdf,核心CCL,龙头
55,300395,菲利华,历史积淀成就石英玻璃龙头，技术优势助力三大高景气行业,买入,太平洋,0,,,,,,,玻璃陶瓷,2018-01-29,https://pdf.dfcfw.com/pdf/H3_AP201801291083376903_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
3,603002,宏昌电子,受益环氧树脂涨价业绩大增，持续看好公司发展,买入,太平洋,0,,,,,,,化工行业,2018-01-29,https://pdf.dfcfw.com/pdf/H3_AP201801291083323552_1.pdf,电子树脂（特种树脂）,主要参与者
179,600176,中国巨石,持续成长的全球玻纤龙头,,中银国际,0,,,,,,,玻璃玻纤,2018-01-14,https://pdf.dfcfw.com/pdf/H3_AP201801141077577585_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
4,603002,宏昌电子,环氧树脂供需格局持续改善，公司业绩弹性极大,买入,太平洋,0,,,,,,,电子化学品Ⅱ,2017-12-29,https://pdf.dfcfw.com/pdf/H3_AP201712291071161912_1.pdf,电子树脂（特种树脂）,主要参与者
135,600183,生益科技,生益科技：周期性辩驳与成长性预测,买入,太平洋,0,,,,,,,元件,2017-12-25,https://pdf.dfcfw.com/pdf/H3_AP201712251069688251_1.pdf,核心CCL,龙头
29,603186,华正新材,2017Q3季报点评：四季度覆铜板价格维持高位，产能释放促进全年业绩提升,,民生证券,0,,,,,,,元件,2017-11-19,https://pdf.dfcfw.com/pdf/H3_AP201711191051320997_1.pdf,核心CCL,主要参与者
136,600183,生益科技,生益科技：Q3高速增长，为全年业绩打下坚实基础,买入,太平洋,0,,,,,,,元件,2017-11-01,https://pdf.dfcfw.com/pdf/H3_AP201711010995480063_1.pdf,核心CCL,龙头
56,300395,菲利华,下游需求复苏，业绩增长加速在即,增持,太平洋,0,,,,,,,航空装备Ⅱ,2017-10-31,https://pdf.dfcfw.com/pdf/H3_AP201710310993049507_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
18,600110,诺德股份,三季报点评：三季度业绩同比高增长，环比略低，静待产品结构升级加速,买入,东吴证券,0,,,,,,,电池,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982881899_1.pdf,电子铜箔,主要参与者
5,603002,宏昌电子,产品涨价，三季报业绩大增，募投项目开车助力腾飞,增持,太平洋,0,,,,,,,电子化学品Ⅱ,2017-10-25,https://pdf.dfcfw.com/pdf/H3_AP201906281336811815_1.pdf,电子树脂（特种树脂）,主要参与者
104,002080,中材科技,玻纤回暖大幅增厚业绩，锂电隔膜放量在即,增持,西南证券,0,,,,,,,玻璃玻纤,2017-10-19,https://pdf.dfcfw.com/pdf/H3_AP201710190962104469_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
6,603002,宏昌电子,募投项目投产叠加产品涨价，打开未来成长空间,增持,太平洋,0,,,,,,,电子化学品Ⅱ,2017-10-18,https://pdf.dfcfw.com/pdf/H3_AP201710180960366170_1.pdf,电子树脂（特种树脂）,主要参与者
105,002080,中材科技,Q3业绩维持高增长，各项业务稳步推进,,国金证券,0,,,,,,,玻璃玻纤,2017-10-18,https://pdf.dfcfw.com/pdf/H3_AP201710180959502393_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
180,600176,中国巨石,公司Q3业绩增速继续提升，行业维持高景气周期，维持“买入”投资建议,买入,群益证券,0,,,,,,,玻璃玻纤,2017-10-13,https://pdf.dfcfw.com/pdf/H3_AP201710120948534231_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
181,600176,中国巨石,Q3业绩亮眼，全年业绩有望继续超预期,,国金证券,0,,,,,,,玻璃玻纤,2017-10-12,https://pdf.dfcfw.com/pdf/H3_AP201710120946797432_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
182,600176,中国巨石,Q3业绩继续超预期，全年业绩高增长可期,,国金证券,0,,,,,,,玻璃玻纤,2017-10-09,https://pdf.dfcfw.com/pdf/H3_AP201710090940020739_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
106,002080,中材科技,深度报告：湿法隔膜产线投产，助力公司再次腾飞,,民生证券,0,,,,,,,玻璃玻纤,2017-09-17,https://pdf.dfcfw.com/pdf/H3_AP201709170893737146_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
30,603186,华正新材,覆铜板行业涨价频繁，公司下半年业绩有望再度提升,,民生证券,0,,,,,,,元件,2017-09-13,https://pdf.dfcfw.com/pdf/H3_AP201709130879887817_1.pdf,核心CCL,主要参与者
137,600183,生益科技,业绩出众再显成长股本色，旺季助力全年超预期增长,买入,太平洋,0,,,,,,,元件,2017-09-04,https://pdf.dfcfw.com/pdf/H3_AP201709040854549071_1.pdf,核心CCL,龙头
31,603186,华正新材,中报业绩略低于预期，看好下半年覆铜板涨价行情,,民生证券,0,,,,,,,元件,2017-09-01,https://pdf.dfcfw.com/pdf/H3_AP201709010846392762_1.pdf,核心CCL,主要参与者
6,002636,金安国纪,高成长步伐持续坚定，期待全年业绩超预期,买入,太平洋,0,,,,,,,元件,2017-09-01,https://pdf.dfcfw.com/pdf/H3_AP201709010844870517_1.pdf,核心CCL,主要参与者
183,600176,中国巨石,2017年半年报点评：全球行业龙头智能制造和国际化取胜,买入,东兴证券,0,,,,,,,玻璃玻纤,2017-08-20,https://pdf.dfcfw.com/pdf/H3_AP201708190814460372_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
184,600176,中国巨石,公司上半年净利润YOY+32%，符合预期，盈利能力继续提升,买入,群益证券,0,,,,,,,玻璃玻纤,2017-08-18,https://pdf.dfcfw.com/pdf/H3_AP201708180810660395_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
186,600176,中国巨石,龙头地位稳固，业绩维持高增长,,国金证券,0,,,,,,,玻璃玻纤,2017-08-18,https://pdf.dfcfw.com/pdf/H3_AP201708180809873419_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
185,600176,中国巨石,进军印度市场，国际化进程稳步推进,,国金证券,0,,,,,,,玻璃玻纤,2017-08-18,https://pdf.dfcfw.com/pdf/H3_AP201708180810127558_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
107,002080,中材科技,多业务表现靓丽，看好公司下半年业绩,增持,西南证券,0,,,,,,,玻璃玻纤,2017-08-17,https://pdf.dfcfw.com/pdf/H3_AP201708170808002564_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
108,002080,中材科技,点评报告：半年业绩靓丽，看好未来发展,,民生证券,0,,,,,,,玻璃玻纤,2017-08-17,https://pdf.dfcfw.com/pdf/H3_AP201708170807797104_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
109,002080,中材科技,业绩符合预期，静待新产品绽放,,国金证券,0,,,,,,,玻璃玻纤,2017-08-16,https://pdf.dfcfw.com/pdf/H3_AP201708160803306539_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
32,603186,华正新材,加大投资树脂材料，看好汽车轻量化市场,,民生证券,0,,,,,,,元件,2017-08-11,https://pdf.dfcfw.com/pdf/H3_AP201708110790622913_1.pdf,核心CCL,主要参与者
138,600183,生益科技,淡季不淡彰显成长价值，旺季再临全年业绩高增长可期,买入,太平洋,0,,,,,,,元件,2017-08-09,https://pdf.dfcfw.com/pdf/H3_AP201708090784462265_1.pdf,核心CCL,龙头
19,600110,诺德股份,诺德股份中报点评：业绩大增符合预期，涨价+产品结构升级，下半年值得期待,买入,东吴证券,0,,,,,,,电池,2017-08-07,https://pdf.dfcfw.com/pdf/H3_AP201708060779518896_1.pdf,电子铜箔,主要参与者
20,600110,诺德股份,铜箔涨价，产品升级，公司步入发展快车道,增持,太平洋,0,,,,,,,电池,2017-08-02,https://pdf.dfcfw.com/pdf/H3_AP201708020763491009_1.pdf,电子铜箔,主要参与者
110,002080,中材科技,玻璃纤维量价齐升，锂电隔膜有望放量,增持,西南证券,0,,,,,,,玻璃玻纤,2017-07-31,https://pdf.dfcfw.com/pdf/H3_AP201707310758397270_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
187,600176,中国巨石,上半年业绩增长30%以上，看好未来成长,买入,西南证券,0,,,,,,,玻璃玻纤,2017-07-31,https://pdf.dfcfw.com/pdf/H3_AP201707310758393503_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
21,600110,诺德股份,业绩点评：中报业绩预告大增符合预期，6um铜箔加速替代,买入,东吴证券,0,,,,,,,电池,2017-07-06,https://pdf.dfcfw.com/pdf/H3_AP201707060697798217_1.pdf,电子铜箔,主要参与者
22,600110,诺德股份,中报大幅预增，享受铜箔高景气度,买入,太平洋,0,,,,,,,电池,2017-07-05,https://pdf.dfcfw.com/pdf/H3_AP201707050694684943_1.pdf,电子铜箔,主要参与者
111,002080,中材科技,调研简报：一季度业绩符合预期，看好玻纤业务高增长,,民生证券,0,,,,,,,玻璃玻纤,2017-06-13,https://pdf.dfcfw.com/pdf/H3_AP201706130643687873_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
33,603186,华正新材,深度报告：覆铜板量价齐升，蜂窝板市场高景气,,民生证券,0,,,,,,,元件,2017-06-02,https://pdf.dfcfw.com/pdf/H3_AP201706020619477395_1.pdf,核心CCL,主要参与者
23,600110,诺德股份,点评报告：大股东增持，彰显对公司发展信心,买入,东吴证券,0,,,,,,,电池,2017-05-12,https://pdf.dfcfw.com/pdf/H3_AP201705120573536410_1.pdf,电子铜箔,主要参与者
188,600176,中国巨石,公司Q1净利润YOY+30.8%，略超预期，盈利能力继续提升，维持“买入”的投资建议,买入,群益证券,0,,,,,,,玻璃玻纤,2017-05-05,https://pdf.dfcfw.com/pdf/H3_AP201705050557128454_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
34,603186,华正新材,2017年一季报点评：覆铜板行业高景气，新材料推进顺利,,民生证券,0,,,,,,,元件,2017-05-04,https://pdf.dfcfw.com/pdf/H3_AP201705040554324191_1.pdf,核心CCL,主要参与者
24,600110,诺德股份,一季报点评报告：盈利能力大幅改善，涨价空间已开启,买入,东吴证券,0,,,,,,,电池,2017-05-03,https://pdf.dfcfw.com/pdf/H3_AP201705030550863666_1.pdf,电子铜箔,主要参与者
189,600176,中国巨石,玻纤行业景气十足，一季度业绩超预期,,国金证券,0,,,,,,,玻璃玻纤,2017-05-02,https://pdf.dfcfw.com/pdf/H3_AP201705020547810523_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
190,600176,中国巨石,低估值龙头，玻纤行业领军者,,国金证券,0,,,,,,,玻璃玻纤,2017-04-21,https://pdf.dfcfw.com/pdf/H3_AP201704210519970883_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
112,002080,中材科技,玻纤产销良好，一季度业绩亮眼,,国金证券,0,,,,,,,玻璃玻纤,2017-04-19,https://pdf.dfcfw.com/pdf/H3_AP201704190512738289_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
113,002080,中材科技,百花齐放，业绩增长重回加速通道,,国金证券,0,,,,,,,玻璃玻纤,2017-04-13,https://pdf.dfcfw.com/pdf/H3_AP201704130502023590_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
25,600110,诺德股份,铜箔龙头，动力锂电池产销量快速增长的最受益者之一,买入,太平洋,0,,,,,,,电池,2017-04-05,https://pdf.dfcfw.com/pdf/H3_AP201704050475642953_1.pdf,电子铜箔,主要参与者
26,600110,诺德股份,铜箔盈利不断改善，将继续受益加工费上涨,买入,东吴证券,0,,,,,,,电池,2017-04-05,https://pdf.dfcfw.com/pdf/H3_AP201704040472757316_1.pdf,电子铜箔,主要参与者
57,300395,菲利华,【联讯有色公司点评】菲利华：国内高端石英材料龙头、半导体军工可持续增长,增持,联讯证券,0,,,,,,,航空装备Ⅱ,2017-03-30,https://pdf.dfcfw.com/pdf/H3_AP201703300452556580_1.pdf,电子玻纤布（含石英布 Q 布）,主要参与者
35,603186,华正新材,2016年年报点评：业绩大幅增长，产品规模及毛利率显著提升,,民生证券,0,,,,,,,元件,2017-03-29,https://pdf.dfcfw.com/pdf/H3_AP201703290448842404_1.pdf,核心CCL,主要参与者
